grade,headword,homograph,pos,guide,band
3,불완전,0,명사,불완전한 상태,중급
3,불평,1,명사,불평을 늘어놓다,중급
3,붐비다,0,동사,사람들로 붐비다,중급
3,붓다,1,동사,얼굴이 붓다,중급
3,붓다,2,동사,물을 붓다,중급
3,뷔페,0,명사,뷔페에서 식사하다,중급
3,비밀번호,0,명사,비밀번호를 누르다,중급
3,비비다,0,동사,눈을 비비다,중급
3,비상구,0,명사,비상구로 대피하다,중급
3,비용,0,명사,비용을 지불하다,중급
3,비자,0,명사,비자를 연장하다,중급
3,비키다,0,동사,옆으로 비키다,중급
3,비타민,0,명사,비타민을 섭취하다,중급
3,비하다,0,동사,비할 수 없다,중급
3,비행,3,명사,비행 스케줄,중급
3,비행장,0,명사,비행장에 도착하다,중급
3,빈자리,0,명사,빈자리에 앉다,중급
3,빌다,1,동사,소원을 빌다,중급
3,빗다,0,동사,머리를 빗다,중급
3,빛,0,명사,형광등 빛,중급
3,빠지다,1,동사,앞니가 빠지다,중급
3,빨강,0,명사,색,중급
3,빨개지다,0,동사,얼굴이 빨개지다,중급
3,빨다,1,동사,사탕을 빨다,중급
3,뺏다,0,동사,돈을 뺏다,중급
3,뼈,0,명사,동물의 뼈,중급
3,뽀뽀,0,명사,볼에 뽀뽀하다,중급
3,뿌리,0,명사,나무의 뿌리,중급
3,뿌리다,0,동사,물을 뿌리다,중급
3,삐다,0,동사,발목을 삐다,중급
3,사건,0,명사,사건이 발생하다,중급
3,사과,2,명사,잘못을 사과하다,중급
3,사교적01∙사교적,2,관형사∙명사,사교적 성격,중급
3,사나이,0,명사,씩씩한 사나이,중급
3,사라지다,0,동사,사람들이 사라지다,중급
3,사무,0,명사,사무 담당,중급
3,사무소,0,명사,개인 사무소,중급
3,사물,0,명사,사물을 그리다,중급
3,사생활,0,명사,사생활 간섭,중급
3,사업가,0,명사,사업가로서 성공하다,중급
3,사용법,0,명사,사용법을 설명하다,중급
3,사우나,0,명사,사우나로 땀을 내다,중급
3,사이트,0,명사,사이트에 접속하다,중급
3,사인,2,동사,계약서에 사인하다,중급
3,사자,2,명사,동물,중급
3,사적01∙사적,2,관형사∙명사,사적인 생활,중급
3,사전,0,명사,백과사전,중급
3,사전,1,명사,사전 준비,중급
3,사진관,0,명사,사진관을 운영하다,중급
3,사촌,0,명사,사촌 언니,중급
3,사항,0,명사,주의 사항,중급
3,사회,2,명사,상류 사회,중급
3,사회자,0,명사,사회자가 질문하다,중급
3,사회적01∙사회적,2,관형사∙명사,사회적 문제,중급
3,삭제,0,명사,파일 삭제,중급
3,산꼭대기,0,명사,산꼭대기에 오르다,중급
3,산업,0,명사,자동차 산업,중급
3,살아나다,0,동사,겨우 살아나다,중급
3,살인,0,명사,살인을 저지르다,중급
3,살짝,0,부사,살짝 움직이다,중급
3,살찌다,0,동사,살찐 몸,중급
3,살펴보다,0,동사,주위를 살펴보다,중급
3,살피다,0,동사,주위를 살피다,중급
3,삶,0,명사,삶을 누리다,중급
3,삶다,0,동사,국수를 삶다,중급
3,상,1,명사,상과 하,중급
3,상,2,명사,상을 차리다,중급
3,상관없다,0,형용사,상관없는 문제,중급
3,상담,0,명사,상담을 받다,중급
3,상대방,0,명사,상대방의 입장,중급
3,상식,0,명사,상식에 어긋나다,중급
3,상영,0,명사,영화 상영,중급
3,상점,0,명사,상점의 주인,중급
3,상태,0,명사,건강 상태,중급
3,상하다,0,동사,뼈가 상하다,중급
3,상황,0,명사,주변 상황,중급
3,새로이,0,부사,새로이 시작하다,중급
3,새엄마,0,명사,새엄마를 맞이하다,중급
3,새우,0,명사,새우를 먹다,중급
3,새집,1,명사,새집으로 이사하다,중급
3,샌들,0,명사,샌들을 신다,중급
3,생년월일,0,명사,생년월일을 적다,중급
3,생머리,0,명사,곱슬머리,중급
3,생활비,0,명사,생활비를 벌다,중급
3,생활용품,0,명사,생활용품을 구입하다,중급
3,샴푸,0,명사,샴푸로 머리를 감다,중급
3,서,2,명사,방향,중급
3,서넛,0,수사,숫자,중급
3,서명,0,명사,사인,중급
3,서부,0,명사,서부 지역,중급
3,서투르다,0,형용사,서투른 운전,중급
3,석유,0,명사,석유 연료,중급
3,선,4,명사,선을 긋다,중급
3,선글라스,0,명사,선글라스를 끼다,중급
3,선약,0,명사,선약이 있다,중급
3,설,1,명사,설날,중급
3,설명서,0,명사,제품 설명서,중급
3,설문,0,명사,설문에 답하다,중급
3,설문지,0,명사,설문지를 돌리다,중급
3,설사,1,명사,설사 증상,중급
3,성당,0,명사,성당에 다니다,중급
3,성명,1,명사,이름,중급
3,성별,0,명사,성별에 관계없이,중급
3,성실,0,명사,성실한 사람,중급
3,성인,1,명사,성인 여성,중급
3,세기,0,명사,21세기,중급
3,세다,2,동사,수를 세다,중급
3,세련되다,0,형용사,옷차림이 세련되다,중급
3,세로,1,명사,세로와 가로,중급
3,세로,2,부사,세로와 가로,중급
3,세월,0,명사,세월이 흐르다,중급
3,세일,0,명사,세일 가격,중급
3,세제,1,명사,세제로 닦아내다,중급
3,세차,0,명사,세차를 받다,중급
3,세탁물,0,명사,세탁물을 맡기다,중급
3,세트,0,명사,선물 세트,중급
3,센티,0,의존명사,1센티,중급
3,셔츠,0,명사,셔츠를 입다,중급
3,소-,2,접사,소규모,중급
3,소감,0,명사,소감을 말하다,중급
3,소개팅,0,명사,소개팅을 나가다,중급
3,소극장,0,명사,소극장에서 공연하다,중급
3,소금물,0,명사,소금물에 절이다,중급
3,소나기,0,명사,소나기가 내리다,중급
3,소독,0,명사,상처 소독,중급
3,소독약,0,명사,소독약을 바르다,중급
3,소매,1,명사,소매가 길다,중급
3,소문,0,명사,소문이 퍼지다,중급
3,소방관,0,명사,소방관이 출동하다,중급
3,소방서,0,명사,소방서에 신고하다,중급
3,소변,0,명사,소변이 마렵다,중급
3,소설가,0,명사,소설가의 작품,중급
3,소설책,0,명사,소설책을 읽다,중급
3,소시지,0,명사,소시지를 먹다,중급
3,소아과,0,명사,소아과에서 진찰 받다,중급
3,소요,1,명사,소요 시간,중급
3,소원,0,명사,소원을 빌다,중급
3,소화,0,명사,소화를 돕다,중급
3,속담,0,명사,속담을 인용하다,중급
3,속상하다,0,형용사,속상한 마음,중급
3,손가방,0,명사,손가방을 들다,중급
3,손등,0,명사,손등으로 문지르다,중급
3,손목,0,명사,손목이 기늘다,중급
3,손목시계,0,명사,손목시계를 차다,중급
3,손발,0,명사,손발이 저리다,중급
3,손뼉,0,명사,손뼉을 치다,중급
3,손자,0,명사,손자와 손녀,중급
3,솜씨,0,명사,솜씨가 좋다,중급
3,송별회,0,명사,송별회를 열다,중급
3,송이,0,명사,송이가 맺히다,중급
3,쇠고기,0,명사,쇠고기를 굽다,중급
3,쇼,0,명사,쇼를 보다,중급
3,쇼핑몰,0,명사,쇼핑몰을 운영하다,중급
3,쇼핑센터,0,명사,쇼핑센터에서 사다,중급
3,수,6,명사,요일,중급
3,수다,0,명사,수다를 떨다,중급
3,수단,1,명사,결제 수단,중급
3,수도,1,명사,수도가 새다,중급
3,수도,2,명사,나라의 수도,중급
3,수량,0,명사,수량이 모자라다,중급
3,수리,3,명사,수리를 맡기다,중급
3,수면,2,명사,수면을 취하다,중급
3,수면제,0,명사,수면제를 복용하다,중급
3,수선,2,명사,수선을 맡기다,중급
3,수수료,0,명사,수수료가 붙다,중급
3,수입,1,명사,수입이 많다,중급
3,수입,2,명사,수입을 허용하다,중급
3,수정,3,명사,계획의 수정,중급
3,수집,2,명사,우표 수집,중급
3,수출,0,명사,해외 수출,중급
3,수표,0,명사,수표를 발행하다,중급
3,수학,2,명사,수학 문제,중급
3,숙박,0,명사,숙박 시설,중급
3,숙박비,0,명사,호텔의 숙박비,중급
3,숙소,0,명사,숙소에 머물다,중급
3,순간,0,명사,위기의 순간,중급
3,술잔,0,명사,술잔을 돌리다,중급
3,숨다,0,동사,몰래 숨다,중급
3,숲,0,명사,숲이 우거지다,중급
3,쉬다,2,동사,목이 쉬다,중급
3,쉿,0,감탄사,,중급
3,슈퍼,0,명사,슈퍼에서 구입하다,중급
3,스무째,0,수사·관형사/명사,순서,중급
3,스커트,0,명사,스커트를 입다,중급
3,스타일,0,명사,독특한 스타일,중급
3,스타킹,0,명사,스타킹을 신다,중급
3,슬리퍼,0,명사,슬리퍼를 신다,중급
3,습기,0,명사,습기가 차다,중급
3,습도,0,명사,습도가 높다,중급
3,습하다,0,형용사,습한 공기,중급
3,승객,0,명사,승객을 태우다,중급
3,승무원,0,명사,비행기 승무원,중급
3,승진,0,명사,승진 시험,중급
3,승차,0,명사,승차 거부,중급
3,승차권,0,명사,승차권을 끊다,중급
3,시,4,명사,시를 읽다,중급
3,시각,1,명사,일출 시각,중급
3,시기,1,명사,등록 시기,중급
3,시내버스,0,명사,시내버스를 타다,중급
3,시대,0,명사,조선 시대,중급
3,시디,0,명사,시디를 굽다,중급
3,시설,0,명사,교육 시설,중급
3,시아버지,0,명사,시아버지를 모시다,중급
3,시외,0,명사,시외로 나가다,중급
3,시외버스,0,명사,시외버스를 타다,중급
3,시장,1,명사,시장을 뽑다,중급
3,시집,1,명사,시집 식구,중급
3,시집,2,명사,시집을 읽다,중급
3,시험지,0,명사,시험지를 채점하다,중급
3,식기,0,명사,식기를 닦다,중급
3,식당가,0,명사,식당가에서 먹다,중급
3,식료품,0,명사,식료품 가게,중급
3,식비,0,명사,식비가 들다,중급
3,식사량,0,명사,식사량을 조절하다,중급
3,식용유,0,명사,식용유에 튀기다,중급
3,식중독,0,명사,식중독에 걸리다,중급
3,식품점,0,명사,식품점에서 사다,중급
3,식후,0,명사,식후 30분,중급
3,식히다,0,동사,더위를 식히다,중급
3,신경,0,명사,신경이 예민하다,중급
3,신고,0,명사,도난 신고,중급
3,신기하다,1,형용사,신기한 일,중급
3,신나다,0,동사,신난 아이들,중급
3,신문사,0,명사,신문사 기자,중급
3,신문지,0,명사,신문지에 싸다,중급
3,신부,1,명사,신부와 수녀,중급
3,신분,0,명사,사회적 신분,중급
3,신사,0,명사,신사와 숙녀,중급
3,신용,0,명사,신용을 잃다,중급
3,신입,0,명사,신입 사원,중급
3,신입생,0,명사,신입생을 모집하다,중급
3,신청서,0,명사,신청서를 접수하다,중급
3,신체,0,명사,신체가 튼튼하다,중급
3,신혼,0,명사,신혼 생활,중급
3,신혼부부,0,명사,예비 신혼부부,중급
3,실,1,명사,실로 묶다,중급
3,실내,0,명사,실내 수영장,중급
3,실력,0,명사,실력이 뛰어나다,중급
3,실리다,1,동사,배에 실리다,중급
3,실망,0,명사,실망이 크다,중급
3,실제로,0,부사,실제로 일어나다,중급
3,실종,0,명사,실종 사건,중급
3,실컷,0,부사,실컷 놀다,중급
3,싫증,0,명사,싫증이 나다,중급
3,심각하다,0,형용사,문제가 심각하다,중급
3,심리,0,명사,기대 심리,중급
3,싱싱하다,0,형용사,싱싱한 꽃,중급
3,싸다,2,동사,오줌을 싸다,중급
3,쌍,0,명사,쌍으로 묶다,중급
3,쌍둥이,0,명사,이란성 쌍둥이,중급
3,쌓이다,0,동사,책들이 쌓이다,중급
3,썩다,0,동사,고기가 썩다,중급
3,쏟다,0,동사,기름을 쏟다,중급
3,쏟아지다,0,동사,물이 쏟아지다,중급
3,쓰기,0,명사,쓰기 평가,중급
3,쓰이다,1,동사,글씨가 쓰이다,중급
3,쓰이다,2,동사,재료가 쓰이다,중급
3,쓸다,0,동사,낙엽을 쓸다,중급
3,씨,1,명사,씨를 뿌리다,중급
3,아가,0,명사,아가가 울다,중급
3,아끼다,0,동사,돈을 아끼다,중급
3,아냐,0,감탄사,,중급
3,아래층,0,명사,아래층으로 내려가다,중급
3,아랫사람,0,명사,아랫사람의 도리,중급
3,아랫집,0,명사,아랫집에 내려가다,중급
3,아쉽다,0,명사,작별이 아쉽다,중급
3,아시아,0,명사,아시아 대륙,중급
3,아이,2,감탄사,,중급
3,아이고,0,감탄사,,중급
3,아이디어,0,명사,아이디어가 뛰어나다,중급
3,아침밥,0,명사,아침밥을 먹다,중급
3,아침저녁,0,명사,아침저녁으로 만나다,중급
3,아프리카,0,명사,아프리카 대륙,중급
3,아픔,0,명사,육신의 아픔,중급
3,아홉째,3,명사,순서,중급
3,아홉째02∙아홉째,1,수사.관형사,순서,중급
3,악수,0,명사,화해의 악수,중급
3,안과,0,명사,안과 진료,중급
3,안내서,0,명사,안내서를 읽다,중급
3,안내원,0,명사,안내원을 따라가다,중급
3,안내판,0,명사,안내판을 세우다,중급
3,안방,0,명사,아늑한 안방,중급
3,안부,0,명사,안부를 묻다,중급
3,안색,0,명사,안색이 나쁘다,중급
3,안심,2,명사,안심 귀가,중급
3,안약,0,명사,안약을 넣다,중급
3,안전띠,0,명사,안전띠를 매다,중급
3,안정,1,명사,안정을 유지하다,중급
3,않다,1,동사,세수를 않다,중급
3,알,1,명사,알을 까다,중급
3,알,2,의존명사,알을 까다,중급
3,알레르기,0,명사,알레르기 증상,중급
3,알려지다,0,동사,사실이 알려지다,중급
3,알아내다,0,동사,사실을 알아내다,중급
3,알아듣다,0,동사,말귀를 알아듣다,중급
3,암,2,명사,암에 걸리다,중급
3,앗,0,감탄사,,중급
3,앞날,0,명사,앞날을 기약하다,중급
3,앞뒤,0,명사,앞뒤를 돌아보다,중급
3,앞머리,0,명사,앞머리를 기르다,중급
3,앞집,0,명사,앞집 아줌마,중급
3,애기,0,명사,애기를 낳다,중급
3,애완동물,0,명사,애완동물을 기르다,중급
3,액세서리,0,명사,액세서리를 걸치다,중급
3,액자,0,명사,액자를 걸다,중급
3,야경,0,명사,야경을 감상하다,중급
3,야근,0,명사,야근이 잦다,중급
3,야외,0,명사,야외로 나가다,중급
3,약도,0,명사,약도를 그리다,중급
3,약품,0,명사,약품 개발,중급
3,양,2,명사,양을 몰다,중급
3,양,4,관형사,양 볼,중급
3,양,6,명사,알맞은 양,중급
3,양념,0,명사,양념을 뿌리다,중급
3,양력,0,명사,양력과 음력,중급
3,양배추,0,명사,양배추를 썰다,중급
3,양보,0,명사,자리 양보,중급
3,양산,1,명사,양산을 쓰다,중급
3,양식,4,명사,양식에 맞추다,중급
3,양옆,0,명사,양옆에 앉다,중급
3,양쪽,0,명사,양쪽 뺨,중급
3,양파,0,명사,양파 냄새,중급
3,얘,3,줄어든말,이 아이,중급
3,어기다,0,동사,약속을 어기다,중급
3,어느새,0,부사,어느새 다 자라다,중급
3,어떡하다,0,줄어든말,어떠하게 하다,중급
3,어려움,0,명사,어려움을 겪다,중급
3,어머,0,감탄사,,중급
3,어저께,1,명사,어저께 아침,중급
3,어저께,2,부사,어저께 아침,중급
3,어지럽다,0,형용사,머리가 어지럽다,중급
3,어휘,0,명사,풍부한 어휘,중급
3,어휴,0,감탄사,,중급
3,언덕,0,명사,언덕을 오르다,중급
3,얼룩,0,명사,옷의 얼룩,중급
3,얼른,0,부사,얼른 일어나다,중급
3,얼마간,0,명사,얼마간의 돈,중급
3,업다,0,동사,아이를 업다,중급
3,업무,0,명사,업무를 끝내다,중급
3,없애다,0,동사,근심을 없애다,중급
3,없어지다,0,동사,말이 없어지다,중급
3,없이,0,부사,사고 없이,중급
3,엊그제,1,명사,엊그제 아침,중급
3,엊그제,2,부사,엊그제 아침,중급
3,에스컬레이터,0,명사,에스컬리에터에 오르다,중급
3,여,2,명사,남과 여,중급
3,여가,0,명사,여가를 즐기다,중급
3,여관,0,명사,여관을 잡다,중급
3,여기다,0,동사,친구로 여기다,중급
3,여덟째,3,명사,순서,중급
3,여덟째02∙여덟째,1,수사·관형사,순서,중급
3,여드름,0,명사,여드름이 나다,중급
3,여름철,0,명사,여름철 날씨,중급
3,여름휴가,0,명사,여름휴가를 떠나다,중급
3,여보,0,감탄사,,중급
3,여섯째,3,명사,순서,중급
3,여섯째02·여섯째,1,수사·관형사,순서,중급
3,여유,0,명사,여유가 넘치다,중급
3,여유롭다,0,형용사,여유로운 삶,중급
3,여인,0,명사,중년 여인,중급
3,여쭈다,0,동사,선생님께 여쭈다,중급
3,역사가,0,명사,역사가가 연구하다,중급
3,역사적01∙역사적,2,관형사∙명사,역사적 기록,중급
3,역할,0,명사,역할을 맡다,중급
3,연,1,명사,연 강수량,중급
3,연고,1,명사,연고를 바르다,중급
3,연구,0,명사,연구 성과,중급
3,연기,1,명사,무기한 연기,중급
3,연기,3,명사,배우의 연기,중급
3,연두색,0,명사,색,중급
