grade,headword,homograph,pos,origin
2,동의,2,명사,한자어
2,동의하다,1,동사,혼종어
2,동포,2,명사,한자어
2,되도록,0,부사,고유어
2,되돌아보다,0,동사,고유어
2,두꺼비,0,명사,고유어
2,두뇌,0,명사,한자어
2,두어,0,관형사,고유어
2,두통,0,명사,한자어
2,둥둥,2,부사,고유어
2,뒤늦다,0,형용사,고유어
2,뒤떨어지다,0,동사,고유어
2,뒤지다,1,동사,고유어
2,뒤집어지다,0,동사,고유어
2,뒤처리,0,명사,혼종어
2,뒤척이다,0,동사,고유어
2,뒤틀리다,0,동사,고유어
2,뒷말,1,명사,고유어
2,드라이브,0,명사,외래어
2,드러나다,0,동사,고유어
2,드럼,0,명사,외래어
2,듣기,0,명사,고유어
2,들뜨다,0,동사,고유어
2,들락거리다,0,동사,고유어
2,들통,1,명사,고유어
2,듬성듬성,0,부사,고유어
2,듬직하다,0,형용사,고유어
2,등교,0,명사,한자어
2,등교하다,0,동사,혼종어
2,등급,0,명사/의존명사,한자어
2,등등,1,의존명사,한자어
2,등불,0,명사,혼종어
2,등수,1,명사,한자어
2,등원,2,명사,한자어
2,등원하다,2,동사,혼종어
2,등장인물,0,명사,한자어
2,디귿,0,명사,고유어
2,디디다,0,동사,고유어
2,디자인,0,명사,외래어
2,디자인하다,0,동사,혼종어
2,딛다,0,동사,고유어
2,따끈따끈하다,0,형용사,고유어
2,따끈하다,0,형용사,고유어
2,따돌림,0,명사,고유어
2,따라서,0,부사,고유어
2,따름,1,의존명사,고유어
2,따위,0,의존명사,고유어
2,딱지,1,명사,고유어
2,딱지치기,0,명사,혼종어
2,딱풀,0,명사,고유어
2,딴생각,0,명사,고유어
2,딸리다,1,동사,고유어
2,때다,1,동사,고유어
2,때로,0,부사,고유어
2,때마침,0,부사,고유어
2,때우다,0,동사,고유어
2,떠밀다,0,동사,고유어
2,떠밀리다,0,동사,고유어
2,떡,3,부사,고유어
2,떡국,0,명사,고유어
2,떡집,0,명사,고유어
2,떨치다,2,동사,고유어
2,떳떳하다,0,형용사,고유어
2,또래,0,명사,고유어
2,똑,1,부사,고유어
2,똥개,0,명사,고유어
2,똥파리,0,명사,고유어
2,뚜렷하다,0,형용사,고유어
2,뚝딱,2,부사,고유어
2,뚱보,0,명사,고유어
2,뜯어내다,0,동사,고유어
2,뜻깊다,0,형용사,고유어
2,뜻대로,0,부사,고유어
2,뜻밖,0,명사,고유어
2,뜻하다,0,동사,고유어
2,띄다,1,동사,고유어
2,라인,1,명사,외래어
2,라일락,0,명사,외래어
2,램프,1,명사,외래어
2,레벨,1,명사,외래어
2,레슬링,0,명사,외래어
2,레이저,0,명사,외래어
2,레일,0,명사,외래어
2,롤러코스터,0,명사,외래어
2,리더,0,명사,외래어
2,리듬,0,명사,외래어
2,리을,0,명사,고유어
2,리코더,0,명사,외래어
2,링,1,명사,외래어
2,마구마구,0,부사,고유어
2,마구잡이,0,명사,고유어
2,마귀,0,명사,한자어
2,마귀할멈,0,명사,혼종어
2,마누라,0,명사,고유어
2,마디,1,명사,고유어
2,마땅히,0,부사,고유어
2,마라톤,0,명사,외래어
2,마법사,0,명사,한자어
2,마비,2,명사,한자어
2,마비되다,0,동사,혼종어
2,마사지,0,명사,외래어
2,마우스,2,명사,외래어
2,마음가짐,0,명사,고유어
2,마저,0,부사/조사,고유어
2,마취,0,명사,한자어
2,마침표,1,명사,혼종어
2,마트,2,명사,외래어
2,막걸리,0,명사,고유어
2,막내딸,0,명사,고유어
2,막내아들,0,명사,고유어
2,막상,1,부사,고유어
2,만,1,의존 명사,고유어
2,만남,0,명사,고유어
2,만둣국,0,명사,혼종어
2,만점,0,명사,한자어
2,만족스럽다,0,형용사,혼종어
2,만지작거리다,0,동사,고유어
2,만치,0,의존명사/조사,고유어
2,말기,3,명사,한자어
2,말끝,0,명사,고유어
2,말리다,1,동사,고유어
2,말문,1,명사,혼종어
2,말씀드리다,0,동사,고유어
2,망,7,명사,한자어
2,망고,3,명사,외래어
2,망신,2,명사,한자어
2,망토,0,명사,외래어
2,맞벌이,0,명사,고유어
2,맞서다,0,동사,고유어
2,맞장구,0,명사,고유어
2,매기다,0,동사,고유어
2,매년,0,명사/부사,한자어
2,매달,0,명사/부사,혼종어
2,매력,0,명사,한자어
2,매력적,0,명사/관형사,한자어
2,매번,0,명사/부사,한자어
2,매섭다,0,형용사,고유어
2,매연,2,명사,한자어
2,매운맛,0,명사,고유어
2,매장,6,명사,한자어
2,매점,2,명사,한자어
2,매표소,0,명사,한자어
2,맥주,0,명사,한자어
2,맴돌다,0,동사,고유어
2,맺히다,0,동사,고유어
2,머리끝,0,명사,고유어
2,머릿결,0,명사,고유어
2,머무르다,0,동사,고유어
2,먹을거리,0,명사,고유어
2,멀리멀리,0,부사,고유어
2,멎다,0,동사,고유어
2,메다,1,동사,고유어
2,메모지,0,명사,혼종어
2,멤버,0,명사,외래어
2,멧돼지,0,명사,고유어
2,며느리,0,명사,고유어
2,멱살,0,명사,고유어
2,면,8,명사,한자어
2,멸치볶음,0,명사,고유어
2,명단,1,명사,한자어
2,명랑하다,0,형용사,혼종어
2,명예,1,명사,한자어
2,명절,1,명사,한자어
2,명찰,1,명사,한자어
2,명품,0,명사,한자어
2,명확하다,0,형용사,혼종어
2,모,1,명사,고유어
2,모녀,0,명사,한자어
2,모니터,0,명사,외래어
2,모델,0,명사,외래어
2,모둠,0,명사,고유어
2,모범,2,명사,한자어
2,모범생,0,명사,한자어
2,모서리,0,명사,고유어
2,모욕,0,명사,한자어
2,모음,2,명사,한자어
2,모집,0,명사,한자어
2,모집하다,0,동사,혼종어
2,모처럼,0,부사,고유어
2,모형,4,명사,한자어
2,목사,5,명사,한자어
2,목장,3,명사,한자어
2,목적,3,명사,한자어
2,목표,0,명사,한자어
2,몰라보다,0,동사,고유어
2,몰리다,0,동사,고유어
2,몰아넣다,0,동사,고유어
2,몰아치다,0,동사,고유어
2,몸속,0,명사,고유어
2,몸짓,0,명사,고유어
2,못나다,0,동사,고유어
2,못지않다,0,형용사,고유어
2,묘,6,명사,한자어
2,묘기,2,명사,한자어
2,무,8,명사/의존명사,한자어
2,무뚝뚝하다,0,형용사,고유어
2,무려,2,부사,한자어
2,무르다,2,동사,고유어
2,무릅쓰다,0,동사,고유어
2,무리,5,명사,한자어
2,무리하다,0,동사/형용사,혼종어
2,무서움,0,명사,고유어
2,무선,2,명사,한자어
2,무식하다,0,형용사,혼종어
2,무심하다,0,형용사,혼종어
2,무인도,0,명사,한자어
2,무적,1,명사,한자어
2,무죄,0,명사,한자어
2,무찌르다,0,동사,고유어
2,무한,2,명사,한자어
2,묵다,2,동사,고유어
2,묵찌빠,0,명사,고유어
2,문고리,1,명사,혼종어
2,문구점,0,명사,한자어
2,문명,3,명사,한자어
2,문서,0,명사,한자어
2,문자,2,명사,한자어
2,문장,2,명사,한자어
2,문제점,0,명사,한자어
2,문지기,0,명사,혼종어
2,문턱,2,명사,혼종어
2,문학,1,명사,한자어
2,문화,1,명사,한자어
2,물렁물렁하다,0,형용사,고유어
2,물소리,0,명사,고유어
2,물씬,1,부사,고유어
2,물약,3,명사,혼종어
2,물장난,0,명사,고유어
2,물질,2,명사,한자어
2,물체,0,명사,한자어
2,물품,0,명사,한자어
2,뭉게뭉게,0,부사,고유어
2,뭉클하다,0,형용사,고유어
2,미,7,명사,한자어
2,미국,3,명사,한자어
2,미국인,0,명사,한자어
2,미끌미끌,0,부사,고유어
2,미끌미끌하다,0,형용사,고유어
2,미남,0,명사,한자어
2,미녀,0,명사,한자어
2,미니,1,명사,외래어
2,미디어,0,명사,외래어
2,미만,1,명사,한자어
2,미사일,0,명사,외래어
2,미숫가루,0,명사,고유어
2,미음,1,명사,고유어
2,미인,1,명사,한자어
2,미처,0,부사,고유어
2,미터,2,의존명사,외래어
2,민망하다,0,형용사,혼종어
2,민속,1,명사,한자어
2,민주,1,명사,한자어
2,믿기다,0,동사,고유어
2,믿음,0,명사,고유어
2,믿음직스럽다,0,형용사,고유어
2,밀림,0,명사,한자어
2,밑그림,0,명사,고유어
2,바닷속,0,명사,고유어
2,바른말,0,명사,고유어
2,바삐,0,부사,고유어
2,바스락거리다,0,동사,고유어
2,바탕,1,명사,고유어
2,박자,0,명사,한자어
2,박치기,1,명사,고유어
2,박하,0,명사,한자어
2,반납,2,명사,한자어
2,반납하다,2,동사,혼종어
2,반듯이,0,부사,고유어
2,반말,0,명사,혼종어
2,반말하다,0,동사,혼종어
2,반면,2,명사,한자어
2,반복되다,0,동사,혼종어
2,반영,1,명사,한자어
2,반응,0,명사,한자어
2,반응하다,0,동사,혼종어
2,반짝반짝하다,0,형용사/동사,고유어
2,반하다,3,동사,혼종어
2,받아쓰기,0,명사,고유어
2,발,9,의존명사,한자어
2,발견되다,0,동사,혼종어
2,발길,0,명사,고유어
2,발달,0,명사,한자어
2,발달되다,0,동사,혼종어
2,발달하다,0,동사,혼종어
2,발밑,0,명사,고유어
2,발생,0,명사,한자어
2,발생되다,0,동사,혼종어
2,발생하다,0,동사,혼종어
2,발자취,0,명사,고유어
2,발작,0,명사,한자어
2,발전,1,명사,한자어
2,발전되다,0,동사,혼종어
2,발전하다,1,동사,혼종어
2,발차기,0,명사,고유어
2,발표되다,0,동사,혼종어
2,밝아지다,0,동사,고유어
2,밤새우다,0,동사,고유어
2,밥솥,0,명사,고유어
2,밥통,0,명사,혼종어
2,방,10,의존명사,한자어
2,방문하다,0,동사,혼종어
2,방식,1,명사,한자어
2,방안,1,명사,한자어
2,방울토마토,0,명사,혼종어
2,방해되다,0,동사,혼종어
2,배경,1,명사,한자어
2,배다,1,동사,고유어
2,배다,2,동사,고유어
2,배려,2,명사,한자어
2,배려하다,2,동사,혼종어
2,배신,1,명사,한자어
2,배신하다,0,동사,혼종어
2,배치,2,명사,한자어
2,배치하다,2,동사,혼종어
2,백,7,명사,외래어
2,백신,2,명사,외래어
2,백조,1,명사,한자어
2,백지,5,명사,한자어
2,밴드,1,명사,외래어
2,뱅글뱅글,2,부사,고유어
2,버터,0,명사,외래어
2,벅차다,0,형용사,고유어
2,번쩍,2,부사,고유어
2,벌거벗다,0,동사,고유어
2,벌집,0,명사,고유어
2,벌컥벌컥,2,부사,고유어
2,범벅,0,명사,고유어
2,범위,0,명사,한자어
2,범죄,0,명사,한자어
2,법원,1,명사,한자어
2,법칙,0,명사,한자어
2,벚꽃,0,명사,고유어
2,베끼다,1,동사,고유어
2,베풀다,0,동사,고유어
2,벤치,0,명사,외래어
2,벼르다,1,동사,고유어
2,벽면,0,명사,한자어
2,변경,4,명사,한자어
2,변경되다,0,동사,혼종어
2,변경하다,0,동사,혼종어
2,변화,0,명사,한자어
2,변화하다,0,동사,혼종어
2,별,2,관형사,한자어
2,별개,0,명사,한자어
2,별도,1,명사,한자어
2,별장,3,명사,한자어
2,병균,0,명사,한자어
2,병문안,0,명사,한자어
2,병사,2,명사,한자어
2,보,16,명사,한자어
2,보건,1,명사,한자어
2,보건실,0,명사,한자어
2,보고,3,명사,한자어
2,보고하다,2,동사,혼종어
2,보답,2,명사,한자어
2,보답하다,0,동사,혼종어
2,보따리,0,명사,혼종어
2,보람차다,0,형용사,고유어
2,보름,1,명사,고유어
2,보배,0,명사,고유어
2,보상,2,명사,한자어
2,보상하다,2,동사,혼종어
2,보안,1,명사,한자어
2,보약,0,명사,한자어
2,보조,2,명사,한자어
2,보조개,0,명사,고유어
2,보충,0,명사,한자어
2,보충하다,0,동사,혼종어
2,보호,1,명사,한자어
2,보호자,0,명사,한자어
2,보호하다,0,동사,혼종어
2,복권,2,명사,한자어
2,복사,9,명사,한자어
2,복사하다,3,동사,혼종어
2,복습,0,명사,한자어
2,복습하다,0,동사,혼종어
2,볶음밥,0,명사,고유어
2,본격적,0,명사/관형사,한자어
2,본관,4,명사,한자어
2,본능,0,명사,한자어
2,본명,1,명사,한자어
2,본문,1,명사,한자어
2,본받다,0,동사,혼종어
2,본인,0,명사/대명사,한자어
2,봄꽃,0,명사,고유어
2,봉사,2,명사,한자어
2,봉사자,0,명사,한자어
2,봉사하다,1,동사,혼종어
2,뵈다,2,동사,고유어
2,부근,3,명사,한자어
2,부끄러움,0,명사,고유어
2,부담,1,명사,한자어
2,부담하다,0,동사,혼종어
2,부대,7,명사,한자어
2,부디,0,부사,고유어
2,부랴부랴,0,부사,고유어
2,부르다,2,형용사,고유어
2,부산,2,명사,한자어
2,부상자,0,명사,한자어
2,부위,4,명사,한자어
2,부자,2,명사,한자어
2,부작용,0,명사,한자어
2,부장,6,명사,한자어
2,부적,3,명사,한자어
2,부정,10,명사,한자어
2,부정하다,6,동사,혼종어
2,부처,1,명사,고유어
2,부치다,4,동사,고유어
2,부활,1,명사,한자어
2,부회장,0,명사,한자어
2,북극곰,0,명사,혼종어
2,북한,3,명사,한자어
2,분노,0,명사,한자어
2,분단,2,명사,한자어
2,분단,3,명사,한자어
2,분리,4,명사,한자어
2,분리되다,0,동사,혼종어
2,분리수거,0,명사,한자어
2,분리하다,3,동사,혼종어
2,분석,2,명사,한자어
2,분석하다,2,동사,혼종어
2,분실물,0,명사,한자어
2,분쟁,3,명사,한자어
2,붇다,0,동사,고유어
2,불가사리,2,명사,고유어
2,불길,1,명사,고유어
2,불길하다,0,형용사,혼종어
2,불도저,0,명사,외래어
2,불법,1,명사,한자어
2,불안,1,명사,한자어
2,불안감,0,명사,한자어
2,불장난,0,명사,고유어
2,불효,1,명사,한자어
2,붉어지다,0,동사,고유어
2,붓다,1,동사,고유어
2,붕어빵,0,명사,고유어
2,비겁하다,0,형용사,혼종어
2,비난,0,명사,한자어
2,비난하다,0,동사,혼종어
2,비누칠,0,명사,혼종어
2,비눗물,0,명사,고유어
2,비단,3,명사,한자어
2,비뚤비뚤,0,부사,고유어
2,비록,1,부사,고유어
2,비료,0,명사,한자어
2,비만,1,명사,한자어
2,비명,2,명사,한자어
2,비법,2,명사,한자어
2,비서,5,명사,한자어
2,비엔나소시지,0,명사,외래어
2,비용,2,명사,한자어
2,비읍,1,명사,고유어
2,비중,1,명사,한자어
2,비참하다,0,형용사,혼종어
2,비틀비틀,0,부사,고유어
2,비판,1,명사,한자어
2,빈곤,0,명사,한자어
2,빌라,2,명사,외래어
2,빗나가다,0,동사,고유어
2,빗대다,0,동사,고유어
2,빙고,3,명사,외래어
2,빚,0,명사,고유어
2,빠져들다,0,동사,고유어
2,빤질빤질,0,부사,고유어
2,빤짝빤짝,1,부사,고유어
2,빨간빛,0,명사,고유어
2,빨아먹다,0,동사,고유어
2,빼기,1,명사,고유어
2,뺄셈,0,명사,고유어
2,뻐꾸기,0,명사,고유어
2,뻣뻣하다,0,형용사,고유어
2,뻥튀기,0,명사,고유어
2,뼈다귀,0,명사,고유어
2,뽀뽀하다,0,동사,고유어
2,삐걱거리다,0,동사,고유어
2,삐걱삐걱,0,부사,고유어
2,삐다,2,동사,고유어
2,삐딱하다,0,형용사,고유어
2,사각사각,0,부사,고유어
2,사거리,1,명사,혼종어
2,사격,3,명사,한자어
2,사계절,0,명사,한자어
2,사마귀,1,명사,고유어
2,사망,4,명사,한자어
2,사망하다,1,동사,혼종어
2,사무소,0,명사,한자어
2,사물함,0,명사,한자어
2,사방,2,명사,한자어
2,사업,4,명사,한자어
2,사연,4,명사,한자어
2,사용되다,0,동사,혼종어
2,사용자,0,명사,한자어
2,사위,1,명사,고유어
2,사이렌,1,명사,외래어
2,사이사이,0,명사,고유어
2,사인펜,0,명사,외래어
2,사정,7,명사,한자어
2,사치,2,명사,한자어
2,사투리,0,명사,고유어
2,사파리,0,명사,외래어
2,산타클로스,0,명사,외래어
2,산토끼,0,명사,혼종어
2,살랑살랑,1,부사,고유어
2,살며시,0,부사,고유어
2,살인,0,명사,한자어
2,살인자,0,명사,한자어
2,살인하다,0,동사,혼종어
2,삼거리,1,명사,혼종어
2,삼국,0,명사,한자어
2,상관,3,명사,한자어
2,상관하다,2,동사,혼종어
2,상금,4,명사,한자어
2,상담,1,명사,한자어
2,상담하다,1,동사,혼종어
2,상당히,0,부사,혼종어
2,상대방,2,명사,한자어
2,상대하다,0,동사,혼종어
2,상식,6,명사,한자어
2,상의,8,명사,한자어
2,상장,9,명사,한자어
2,상점,0,명사,한자어
2,새까맣다,0,형용사,고유어
2,새끼발가락,0,명사,고유어
2,새색시,0,명사,고유어
2,새소리,0,명사,고유어
2,새엄마,0,명사,고유어
2,새우다,1,동사,고유어
2,새치기,0,명사,고유어
2,새치기하다,0,동사,고유어
2,새카맣다,0,형용사,고유어
2,새콤달콤하다,0,형용사,고유어
2,새콤하다,0,형용사,고유어
2,새하얗다,0,형용사,고유어
2,샘,1,명사,고유어
2,생략,0,명사,한자어
2,생략하다,0,동사,혼종어
2,생물,0,명사,한자어
2,생산,0,명사,한자어
2,생산하다,0,동사,혼종어
2,생생하다,0,형용사,고유어
2,생수,2,명사,한자어
2,생일잔치,0,명사,혼종어
2,생태,2,명사,한자어
2,샤워기,0,명사,혼종어
2,서류,2,명사,한자어
2,서울,1,명사,고유어
2,서재,2,명사,한자어
2,서적,2,명사,한자어
2,선,13,명사,한자어
2,선거,4,명사,한자어
2,선두,1,명사,한자어
2,선배,0,명사,한자어
2,선비,1,명사,고유어
2,선선하다,0,형용사,고유어
2,선언,1,명사,한자어
2,선언하다,0,동사,혼종어
2,선원,6,명사,한자어
2,설득,0,명사,한자어
2,설득하다,0,동사,혼종어
2,설문,1,명사,한자어
2,설치,2,명사,한자어
2,설치다,2,동사,고유어
2,설치되다,1,동사,혼종어
2,설치하다,1,동사,혼종어
2,섬기다,0,동사,고유어
2,섬세하다,0,형용사,혼종어
2,성경,3,명사,한자어
2,성공적,0,명사/관형사,한자어
2,성능,0,명사,한자어
